time,x-acceleration,y-acceleration,z-acceleration
0.000,0.022,-0.299,1.274
0.020,-0.012,-0.130,1.250
0.040,0.110,0.146,1.277
0.060,0.238,0.325,1.374
0.080,0.096,0.121,1.464
0.100,0.081,-0.070,1.389
0.120,0.188,-0.087,1.207
0.140,0.120,-0.163,1.020
0.160,0.099,-0.277,0.842
0.180,0.159,-0.267,0.681
0.200,0.200,-0.309,0.525
0.220,0.126,-0.417,0.461
0.240,0.105,-0.435,0.440
0.260,0.098,-0.446,0.441
0.280,-0.066,-0.415,0.446
0.300,-0.165,-0.409,0.511
0.320,-0.102,-0.333,0.732
0.340,-0.061,-0.299,1.032
0.360,-0.219,-0.402,1.197
0.380,-0.432,-0.595,1.039
0.400,-0.051,-0.569,0.900
0.420,0.900,0.096,1.071
0.440,0.775,0.240,1.243
0.460,0.095,-0.152,1.300
0.480,0.143,-0.225,1.248
0.500,0.330,-0.353,1.100
0.520,0.306,-0.474,0.942
0.540,0.109,-0.491,0.857
0.560,-0.214,-0.367,0.878
0.580,-0.484,-0.265,0.935
0.600,-0.405,-0.188,0.868
0.620,-0.034,-0.084,0.965
0.640,-0.168,0.024,1.082
0.660,-0.451,0.142,1.053
0.680,-0.215,0.102,1.029
0.700,0.035,0.017,1.009
0.720,0.026,-0.162,1.038
0.740,-0.045,-0.248,0.990
0.760,0.200,-0.242,0.877
0.780,0.646,-0.240,0.827
0.800,0.553,-0.341,0.948
0.820,0.420,-0.372,0.938
0.840,0.253,-0.521,0.927
0.860,0.199,-0.593,0.836
0.880,0.278,-0.527,0.784
0.900,0.212,-0.420,0.822
0.920,-0.065,-0.291,0.897
0.940,-0.304,-0.154,1.131
0.960,-0.547,-0.106,1.390
0.980,-0.289,-0.152,1.341
1.000,0.670,-0.233,1.208
1.020,1.321,0.103,1.248
1.040,0.335,0.171,1.131
1.060,-0.399,-0.112,1.085
1.080,-0.191,-0.158,1.193
1.100,-0.104,-0.063,1.256
1.120,-0.163,0.003,1.100
1.140,-0.043,-0.147,0.844
1.160,0.002,-0.222,0.664
1.180,-0.052,-0.232,0.591
1.200,-0.015,-0.279,0.546
1.220,0.021,-0.326,0.483
1.240,-0.013,-0.338,0.503
1.260,-0.062,-0.327,0.657
1.280,-0.084,-0.359,0.927
1.300,-0.178,-0.403,1.040
1.320,-0.124,-0.530,0.917
1.340,0.187,-0.563,0.882
1.360,0.152,-0.389,1.005
1.380,0.172,-0.132,1.213
1.400,0.212,-0.203,1.391
1.420,0.235,-0.326,1.418
1.440,0.217,-0.403,1.309
1.460,0.172,-0.463,1.147
1.480,0.141,-0.473,0.961
1.500,0.052,-0.396,0.810
1.520,-0.145,-0.360,0.795
1.540,-0.217,-0.298,0.863
1.560,-0.253,-0.153,0.879
1.580,-0.169,-0.060,0.859
1.600,-0.181,0.024,0.934
1.620,-0.446,0.140,1.020
1.640,-0.560,0.143,1.047
1.660,-0.421,0.026,1.040
1.680,-0.206,-0.105,1.033
1.700,0.169,-0.190,1.044
1.720,0.328,-0.293,0.915
1.740,0.384,-0.397,0.833
1.760,0.456,-0.420,0.910
1.780,0.294,-0.465,0.905
1.800,0.251,-0.550,0.836
1.820,0.291,-0.623,0.793
1.840,0.342,-0.643,0.704
1.860,0.340,-0.542,0.728
1.880,0.005,-0.460,0.822
1.900,-0.286,-0.369,1.004
1.920,-0.310,-0.278,1.124
1.940,-0.169,-0.272,1.211
1.960,0.041,-0.220,1.259
1.980,0.424,-0.004,1.366
2.000,0.424,0.146,1.471
2.020,0.034,0.012,1.407
2.040,-0.039,-0.106,1.260
2.060,0.051,-0.126,1.106
2.080,0.099,-0.189,0.937
2.100,0.037,-0.214,0.816
2.120,-0.048,-0.212,0.716
2.140,-0.083,-0.274,0.617
2.160,-0.063,-0.300,0.603
2.180,-0.030,-0.306,0.609
2.200,-0.081,-0.335,0.577
2.220,-0.095,-0.349,0.586
2.240,-0.048,-0.334,0.767
2.260,-0.146,-0.337,0.887
2.280,-0.147,-0.470,0.758
2.300,0.137,-0.545,0.705
2.320,0.514,-0.385,1.065
2.340,0.539,-0.231,1.413
2.360,0.033,-0.363,1.462
2.380,0.112,-0.530,1.396
2.400,0.405,-0.573,1.232
2.420,0.311,-0.582,1.053
2.440,0.022,-0.490,0.972
2.460,-0.239,-0.357,0.962
2.480,-0.310,-0.226,0.895
2.500,-0.231,-0.100,0.866
2.520,-0.281,0.082,0.974
2.540,-0.464,0.281,1.085
2.560,-0.581,0.360,1.157
2.580,-0.438,0.341,1.099
2.600,-0.377,0.229,1.006
2.620,-0.433,0.105,0.857
2.640,0.094,-0.036,0.781
2.660,0.756,-0.243,0.850
2.680,0.691,-0.457,0.928
2.700,0.347,-0.550,0.997
2.720,0.330,-0.515,1.004
2.740,0.347,-0.560,0.890
2.760,0.305,-0.634,0.800
2.780,0.227,-0.607,0.779
2.800,0.138,-0.468,0.864
2.820,0.001,-0.314,1.004
2.840,-0.289,-0.171,1.098
2.860,-0.520,-0.179,1.163
2.880,-0.404,-0.094,1.244
2.900,0.098,-0.084,1.197
2.920,0.804,0.148,1.298
2.940,0.576,0.373,1.268
2.960,-0.050,0.130,1.157
2.980,-0.022,-0.137,1.146
3.000,0.138,-0.204,1.108
3.020,-0.028,-0.111,1.019
3.040,-0.130,-0.141,0.907
3.060,-0.068,-0.234,0.764
3.080,-0.094,-0.294,0.608
3.100,-0.027,-0.312,0.592
3.120,0.033,-0.321,0.614
3.140,-0.059,-0.372,0.607
3.160,-0.097,-0.377,0.696
3.180,-0.051,-0.378,0.871
3.200,-0.131,-0.343,0.989
3.220,-0.142,-0.448,0.934
3.240,0.024,-0.530,0.811
3.260,0.245,-0.292,0.928
3.280,0.532,0.053,1.261
3.300,0.213,-0.082,1.405
3.320,0.066,-0.323,1.397
3.340,0.229,-0.493,1.284
3.360,0.261,-0.547,1.074
3.380,0.128,-0.476,0.964
3.400,-0.093,-0.303,0.961
3.420,-0.179,-0.199,0.901
3.440,-0.272,-0.162,0.859
3.460,-0.437,-0.047,0.839
3.480,-0.540,0.087,0.909
3.500,-0.546,0.215,1.093
3.520,-0.590,0.340,1.258
3.540,-0.643,0.357,1.238
3.560,-0.440,0.235,1.084
3.580,-0.040,0.011,0.909
3.600,0.451,-0.235,0.819
3.620,0.775,-0.406,0.841
3.640,0.736,-0.527,0.926
3.660,0.514,-0.611,0.986
3.680,0.397,-0.643,0.917
3.700,0.436,-0.656,0.766
3.720,0.413,-0.608,0.701
3.740,0.234,-0.438,0.769
3.760,-0.040,-0.293,0.943
3.780,-0.130,-0.185,1.037
3.800,-0.205,-0.103,1.130
3.820,-0.622,-0.098,1.187
3.840,-0.310,-0.039,1.201
3.860,0.268,0.202,1.398
3.880,0.340,0.218,1.506
3.900,0.122,0.096,1.427
3.920,-0.027,0.078,1.268
3.940,-0.065,0.044,1.178
3.960,-0.062,-0.069,1.143
3.980,-0.004,-0.108,1.019
4.000,0.111,-0.157,0.822
4.020,0.074,-0.251,0.714
4.040,-0.032,-0.294,0.665
4.060,0.018,-0.326,0.564
4.080,0.070,-0.364,0.479
4.100,0.048,-0.368,0.520
4.120,-0.015,-0.328,0.626
4.140,-0.110,-0.361,0.737
4.160,-0.229,-0.336,0.845
4.180,-0.295,-0.391,0.811
4.200,-0.107,-0.370,0.784
4.220,0.053,-0.277,0.969
4.240,0.349,-0.336,1.261
4.260,0.576,-0.296,1.434
4.280,0.186,-0.372,1.404
4.300,0.082,-0.512,1.311
4.320,0.255,-0.513,1.177
4.340,0.330,-0.473,0.995
4.360,0.111,-0.365,0.904
4.380,-0.161,-0.266,0.924
4.400,-0.175,-0.170,0.948
4.420,-0.141,-0.023,0.976
4.440,-0.280,0.114,0.977
4.460,-0.330,0.163,1.010
4.480,-0.451,0.185,0.992
4.500,-0.389,0.202,0.965
4.520,-0.183,0.145,0.992
4.540,0.001,0.041,1.025
4.560,0.143,-0.146,1.009
4.580,0.287,-0.358,0.936
4.600,0.485,-0.474,0.965
4.620,0.469,-0.507,1.017
4.640,0.353,-0.560,0.965
4.660,0.280,-0.551,0.880
4.680,0.221,-0.518,0.840
4.700,0.162,-0.423,0.868
4.720,0.067,-0.320,0.909
4.740,0.018,-0.267,0.927
4.760,-0.074,-0.229,0.954
4.780,-0.172,-0.155,1.022
4.800,-0.080,-0.123,1.034
4.820,0.157,-0.089,1.131
4.840,0.436,0.042,1.315
4.860,0.382,0.115,1.367
4.880,0.157,0.130,1.280
4.900,0.124,0.053,1.177
4.920,0.108,-0.109,1.141
4.940,0.065,-0.199,1.147
4.960,0.003,-0.135,1.074
4.980,0.000,-0.169,0.940
5.000,0.048,-0.277,0.819
5.020,0.075,-0.296,0.688
5.040,0.078,-0.317,0.637
5.060,0.016,-0.326,0.688
5.080,-0.014,-0.313,0.738
5.100,-0.092,-0.317,0.763
5.120,-0.191,-0.304,0.774
5.140,-0.164,-0.336,0.706
5.160,0.037,-0.327,0.642
5.180,0.039,-0.213,0.810
5.200,0.117,-0.264,1.122
5.220,0.295,-0.406,1.317
5.240,0.249,-0.479,1.276
5.260,0.276,-0.559,1.143
5.280,0.371,-0.529,1.055
5.300,0.310,-0.476,1.011
5.320,0.141,-0.424,1.005
5.340,-0.103,-0.295,1.059
5.360,-0.231,-0.172,1.036
5.380,-0.120,-0.123,0.906
5.400,-0.066,0.014,0.938
5.420,-0.329,0.154,1.071
5.440,-0.419,0.223,1.136
5.460,-0.385,0.212,1.089
5.480,-0.281,0.124,0.967
5.500,-0.040,-0.034,0.890
5.520,0.292,-0.136,0.891
5.540,0.410,-0.301,0.909
5.560,0.400,-0.443,0.961
5.580,0.421,-0.501,0.986
5.600,0.343,-0.516,0.956
5.620,0.244,-0.515,0.898
5.640,0.228,-0.470,0.891
5.660,0.148,-0.384,0.931
5.680,0.043,-0.327,0.940
5.700,0.040,-0.274,0.923
5.720,0.111,-0.232,0.893
5.740,-0.080,-0.144,0.978
5.760,-0.275,-0.098,1.106
5.780,-0.071,-0.090,1.195
5.800,0.421,-0.041,1.267
5.820,0.575,0.048,1.272
5.840,0.228,0.025,1.223
5.860,0.070,-0.028,1.218
5.880,0.178,-0.042,1.275
5.900,0.224,-0.084,1.235
5.920,0.138,-0.141,1.117
5.940,0.008,-0.216,1.007
5.960,0.032,-0.249,0.931
5.980,0.139,-0.261,0.855
6.000,0.128,-0.304,0.735
6.020,0.031,-0.319,0.611
6.040,0.021,-0.338,0.550
6.060,-0.013,-0.336,0.579
6.080,-0.027,-0.316,0.622
6.100,-0.023,-0.261,0.694
6.120,-0.082,-0.264,0.819
6.140,-0.062,-0.257,0.967
6.160,-0.106,-0.287,1.022
6.180,-0.336,-0.389,0.919
6.200,-0.037,-0.398,0.888
6.220,0.365,-0.111,1.085
6.240,0.302,-0.044,1.238
6.260,0.281,-0.205,1.283
6.280,0.335,-0.285,1.276
6.300,0.362,-0.405,1.212
6.320,0.315,-0.431,1.092
6.340,0.112,-0.431,0.996
6.360,-0.004,-0.362,0.947
6.380,-0.044,-0.263,0.913
6.400,-0.090,-0.151,0.922
6.420,-0.188,0.000,0.942
6.440,-0.263,0.104,0.988
6.460,-0.394,0.186,1.090
6.480,-0.438,0.315,1.152
6.500,-0.205,0.322,1.087
6.520,-0.044,0.184,0.977
6.540,0.056,-0.018,0.945
6.560,0.134,-0.209,0.955
6.580,0.198,-0.316,0.922
6.600,0.485,-0.317,0.972
6.620,0.477,-0.347,1.009
6.640,0.242,-0.384,0.978
6.660,0.138,-0.423,0.950
6.680,0.173,-0.398,0.927
6.700,0.142,-0.348,0.923
6.720,0.034,-0.295,0.966
6.740,-0.039,-0.256,0.973
6.760,0.045,-0.241,0.931
6.780,0.050,-0.213,0.916
6.800,-0.131,-0.247,0.943
6.820,-0.051,-0.253,1.037
6.840,0.253,-0.173,1.161
6.860,0.561,-0.083,1.123
6.880,0.418,0.186,1.145
6.900,0.039,0.109,1.202
6.920,0.209,0.105,1.163
6.940,0.470,0.118,1.122
6.960,0.352,-0.046,1.086
6.980,0.021,-0.188,1.025
7.000,-0.252,-0.219,1.018
7.020,-0.180,-0.146,1.059
7.040,-0.026,-0.184,1.015
7.060,0.011,-0.277,0.845
7.080,0.071,-0.363,0.696
7.100,0.094,-0.399,0.647
7.120,0.006,-0.361,0.685
7.140,-0.069,-0.352,0.769
7.160,-0.059,-0.331,0.870
7.180,-0.067,-0.295,0.978
7.200,-0.333,-0.350,0.876
7.220,-0.275,-0.439,0.641
7.240,0.181,-0.385,0.652
7.260,0.446,-0.213,0.890
7.280,0.253,-0.228,1.118
7.300,0.130,-0.393,1.232
7.320,0.296,-0.427,1.190
7.340,0.377,-0.457,1.080
7.360,0.288,-0.468,1.021
7.380,0.057,-0.417,0.975
7.400,-0.110,-0.296,0.946
7.420,-0.193,-0.108,1.016
7.440,-0.253,-0.027,1.077
7.460,-0.314,0.139,1.070
7.480,-0.296,0.274,1.098
7.500,-0.178,0.278,1.148
7.520,-0.341,0.209,1.100
7.540,-0.274,0.109,0.990
7.560,0.073,-0.075,0.954
7.580,0.345,-0.281,0.965
7.600,0.514,-0.447,0.966
7.620,0.460,-0.534,0.974
7.640,0.330,-0.565,0.969
7.660,0.328,-0.536,0.924
7.680,0.247,-0.520,0.857
7.700,0.222,-0.508,0.806
7.720,0.227,-0.459,0.789
7.740,0.193,-0.341,0.807
7.760,0.044,-0.094,0.937
7.780,-0.154,-0.019,1.104
7.800,0.055,-0.053,1.205
7.820,0.472,-0.002,1.270
7.840,0.555,0.094,1.310
7.860,0.219,0.008,1.216
7.880,0.081,-0.081,1.152
7.900,0.061,-0.133,1.124
7.920,0.091,-0.177,1.116
7.940,0.026,-0.144,1.128
7.960,-0.034,-0.137,1.012
7.980,0.034,-0.263,0.808
8.000,0.111,-0.367,0.677
8.020,0.078,-0.318,0.624
8.040,-0.049,-0.282,0.650
8.060,-0.119,-0.305,0.687
8.080,-0.088,-0.304,0.737
8.100,-0.118,-0.330,0.821
8.120,-0.160,-0.334,0.949
8.140,-0.207,-0.438,0.912
8.160,-0.192,-0.539,0.816
8.180,0.105,-0.552,0.916
8.200,0.950,-0.288,1.240
8.220,1.120,-0.132,1.405
8.240,0.219,-0.276,1.240
8.260,-0.242,-0.372,0.974
8.280,0.071,-0.276,0.814
8.300,0.403,-0.333,0.818
8.320,0.326,-0.320,0.931
8.340,-0.068,-0.161,1.077
8.360,-0.377,0.023,1.168
8.380,-0.334,0.115,1.119
8.400,-0.134,0.063,0.990
8.420,-0.103,0.076,0.997
8.440,-0.463,0.105,0.972
8.460,-0.479,0.042,0.880
8.480,0.031,-0.071,0.914
8.500,0.395,-0.158,1.055
8.520,0.281,-0.263,1.073
8.540,0.113,-0.335,1.012
8.560,0.194,-0.299,0.993
8.580,0.214,-0.345,0.905
8.600,0.100,-0.397,0.859
8.620,0.057,-0.462,0.857
8.640,0.075,-0.450,0.851
8.660,0.166,-0.399,0.849
8.680,0.123,-0.329,0.940
8.700,0.054,-0.255,1.087
8.720,0.105,-0.191,1.172
8.740,0.371,-0.101,1.197
8.760,0.633,0.028,1.246
8.780,0.452,0.066,1.240
8.800,0.180,-0.050,1.177
8.820,0.191,-0.132,1.112
8.840,0.153,-0.205,1.076
8.860,0.031,-0.220,1.045
8.880,-0.094,-0.178,0.954
8.900,-0.091,-0.247,0.880
8.920,-0.020,-0.283,0.812
8.940,-0.004,-0.294,0.714
8.960,-0.097,-0.284,0.646
8.980,-0.119,-0.253,0.639
9.000,-0.123,-0.258,0.677
9.020,-0.253,-0.261,0.773
9.040,-0.186,-0.305,0.763
9.060,0.039,-0.351,0.769
9.080,-0.028,-0.347,0.896
9.100,0.028,-0.357,1.063
9.120,0.029,-0.387,1.165
9.140,0.088,-0.302,1.280
9.160,0.090,-0.332,1.309
9.180,0.262,-0.456,1.205
9.200,0.328,-0.498,1.061
9.220,0.273,-0.505,0.945
9.240,0.121,-0.470,0.881
9.260,-0.050,-0.399,0.886
9.280,-0.145,-0.278,0.926
9.300,-0.057,-0.149,0.890
9.320,-0.074,-0.030,0.917
9.340,-0.296,0.077,1.012
9.360,-0.540,0.229,1.071
9.380,-0.553,0.249,1.105
9.400,-0.451,0.249,1.150
9.420,-0.285,0.265,1.137
9.440,-0.166,0.178,1.067
9.460,-0.010,0.023,1.080
9.480,0.337,-0.145,1.168
9.500,0.513,-0.269,1.159
