time,x-acceleration,y-acceleration,z-acceleration
0,0.192,0.05,0.982
0.02,0.192,0.05,0.982
0.04,0.192,0.05,0.982
0.06,0.219,-0.075,0.961
0.08,0.219,-0.075,0.961
0.1,0.219,-0.075,0.961
0.12,0.314,-0.227,1
0.14,0.314,-0.227,1
0.16,0.314,-0.227,1
0.18,0.413,-0.316,1.029
0.2,0.413,-0.316,1.029
0.22,0.413,-0.316,1.029
0.24,0.493,-0.338,1.045
0.26,0.493,-0.338,1.045
0.28,0.493,-0.338,1.045
0.3,0.396,-0.346,1.013
0.32,0.396,-0.346,1.013
0.34,0.396,-0.346,1.013
0.36,0.168,-0.359,0.928
0.38,0.168,-0.359,0.928
0.4,0.168,-0.359,0.928
0.42,0.075,-0.352,0.846
0.44,0.075,-0.352,0.846
0.46,0.075,-0.352,0.846
0.48,0.132,-0.328,0.818
0.5,0.132,-0.328,0.818
0.52,0.132,-0.328,0.818
0.54,0.264,-0.279,0.927
0.56,0.264,-0.279,0.927
0.58,0.264,-0.279,0.927
0.6,0.373,-0.187,1.066
0.62,0.373,-0.187,1.066
0.64,0.373,-0.187,1.066
0.66,0.285,-0.062,1.074
0.68,0.285,-0.062,1.074
0.7,0.285,-0.062,1.074
0.72,0.174,0.025,1.013
0.74,0.174,0.025,1.013
0.76,0.174,0.025,1.013
0.78,0.114,0.065,0.94
0.8,0.114,0.065,0.94
0.82,0.114,0.065,0.94
0.84,0.121,0.051,0.931
0.86,0.121,0.051,0.931
0.88,0.121,0.051,0.931
0.9,0.096,-0.037,0.981
0.92,0.096,-0.037,0.981
0.94,0.096,-0.037,0.981
0.96,0.109,-0.129,0.977
0.98,0.109,-0.129,0.977
1,0.109,-0.129,0.977
1.02,0.19,-0.189,0.942
1.04,0.19,-0.189,0.942
1.06,0.19,-0.189,0.942
1.08,0.182,-0.244,0.91
1.1,0.182,-0.244,0.91
1.12,0.182,-0.244,0.91
1.14,0.204,-0.283,0.905
1.16,0.204,-0.283,0.905
1.18,0.204,-0.283,0.905
1.2,0.263,-0.24,0.937
1.22,0.263,-0.24,0.937
1.24,0.263,-0.24,0.937
1.26,0.278,-0.124,0.986
1.28,0.278,-0.124,0.986
1.3,0.278,-0.124,0.986
1.32,0.224,-0.021,1.011
1.34,0.224,-0.021,1.011
1.36,0.224,-0.021,1.011
1.38,0.117,0.013,0.966
1.4,0.117,0.013,0.966
1.42,0.117,0.013,0.966
1.44,0.089,0.003,0.907
1.46,0.089,0.003,0.907
1.48,0.089,0.003,0.907
1.5,0.181,0.033,0.941
1.52,0.181,0.033,0.941
1.54,0.181,0.033,0.941
1.56,0.327,0.094,1.068
1.58,0.327,0.094,1.068
1.6,0.327,0.094,1.068
1.62,0.258,0.208,1.167
1.64,0.258,0.208,1.167
1.66,0.258,0.208,1.167
1.68,0.226,0.345,1.191
1.7,0.226,0.345,1.191
1.72,0.226,0.345,1.191
1.74,0.239,0.326,1.107
1.76,0.239,0.326,1.107
1.78,0.239,0.326,1.107
1.8,0.224,0.235,0.986
1.82,0.224,0.235,0.986
1.84,0.224,0.235,0.986
1.86,0.222,0.14,0.966
1.88,0.222,0.14,0.966
1.9,0.222,0.14,0.966
1.92,0.274,0.042,1.059
1.94,0.274,0.042,1.059
1.96,0.274,0.042,1.059
1.98,0.355,-0.01,1.144
2,0.355,-0.01,1.144
2.02,0.355,-0.01,1.144
2.04,0.265,-0.081,1.117
2.06,0.265,-0.081,1.117
2.08,0.265,-0.081,1.117
2.1,0.113,-0.231,0.994
2.12,0.113,-0.231,0.994
2.14,0.113,-0.231,0.994
2.16,0.044,-0.292,0.874
2.18,0.044,-0.292,0.874
2.2,0.044,-0.292,0.874
2.22,0.12,-0.274,0.831
2.24,0.12,-0.274,0.831
2.26,0.12,-0.274,0.831
2.28,0.318,-0.254,0.905
2.3,0.318,-0.254,0.905
2.32,0.318,-0.254,0.905
2.34,0.442,-0.253,0.983
2.36,0.442,-0.253,0.983
2.38,0.442,-0.253,0.983
2.4,0.345,-0.2,0.994
2.42,0.345,-0.2,0.994
2.44,0.345,-0.2,0.994
2.46,0.141,-0.037,0.977
2.48,0.141,-0.037,0.977
2.5,0.141,-0.037,0.977
2.52,0.042,0.115,1.031
2.54,0.042,0.115,1.031
2.56,0.042,0.115,1.031
2.58,0.167,0.172,1.056
2.6,0.167,0.172,1.056
2.62,0.167,0.172,1.056
2.64,0.226,0.142,1.012
2.66,0.226,0.142,1.012
2.68,0.226,0.142,1.012
2.7,0.141,0.105,0.948
2.72,0.141,0.105,0.948
2.74,0.141,0.105,0.948
2.76,0.085,0.044,0.948
2.78,0.085,0.044,0.948
2.8,0.085,0.044,0.948
2.82,0.074,-0.041,0.958
2.84,0.074,-0.041,0.958
2.86,0.074,-0.041,0.958
2.88,0.125,-0.096,0.952
2.9,0.125,-0.096,0.952
2.92,0.125,-0.096,0.952
2.94,0.147,-0.129,0.957
2.96,0.147,-0.129,0.957
2.98,0.147,-0.129,0.957
3,0.157,-0.191,0.934
3.02,0.157,-0.191,0.934
3.04,0.157,-0.191,0.934
3.06,0.168,-0.221,0.898
3.08,0.168,-0.221,0.898
3.1,0.168,-0.221,0.898
3.12,0.19,-0.155,0.913
3.14,0.19,-0.155,0.913
3.16,0.19,-0.155,0.913
3.18,0.216,-0.06,0.982
3.2,0.216,-0.06,0.982
3.22,0.216,-0.06,0.982
3.24,0.17,0.001,1.008
3.26,0.17,0.001,1.008
3.28,0.17,0.001,1.008
3.3,0.172,0.02,1.008
3.32,0.172,0.02,1.008
3.34,0.172,0.02,1.008
3.36,0.256,0.016,1.017
3.38,0.256,0.016,1.017
3.4,0.256,0.016,1.017
3.42,0.307,0.027,1.001
3.44,0.307,0.027,1.001
3.46,0.307,0.027,1.001
3.48,0.31,0.092,1.02
3.5,0.31,0.092,1.02
3.52,0.31,0.092,1.02
3.54,0.322,0.17,1.056
3.56,0.322,0.17,1.056
3.58,0.322,0.17,1.056
3.6,0.297,0.274,1.063
3.62,0.297,0.274,1.063
3.64,0.297,0.274,1.063
3.66,0.227,0.308,1.006
3.68,0.227,0.308,1.006
3.7,0.227,0.308,1.006
3.72,0.234,0.326,1.037
3.74,0.234,0.326,1.037
3.76,0.234,0.326,1.037
3.78,0.243,0.318,1.14
3.8,0.243,0.318,1.14
3.82,0.243,0.318,1.14
3.84,0.224,0.265,1.142
3.86,0.224,0.265,1.142
3.88,0.224,0.265,1.142
3.9,0.234,0.171,1.056
3.92,0.234,0.171,1.056
3.94,0.234,0.171,1.056
3.96,0.188,0.107,0.966
3.98,0.188,0.107,0.966
4,0.188,0.107,0.966
4.02,0.246,0.04,0.968
4.04,0.246,0.04,0.968
4.06,0.246,0.04,0.968
4.08,0.281,-0.069,0.968
4.1,0.281,-0.069,0.968
4.12,0.281,-0.069,0.968
4.14,0.344,-0.257,0.96
4.16,0.344,-0.257,0.96
4.18,0.344,-0.257,0.96
4.2,0.377,-0.344,0.959
4.22,0.377,-0.344,0.959
4.24,0.377,-0.344,0.959
4.26,0.278,-0.333,0.911
4.28,0.278,-0.333,0.911
4.3,0.278,-0.333,0.911
4.32,0.229,-0.305,0.87
4.34,0.229,-0.305,0.87
4.36,0.229,-0.305,0.87
4.38,0.224,-0.263,0.88
4.4,0.224,-0.263,0.88
4.42,0.224,-0.263,0.88
4.44,0.172,-0.209,0.893
4.46,0.172,-0.209,0.893
4.48,0.172,-0.209,0.893
4.5,0.06,-0.2,0.886
4.52,0.06,-0.2,0.886
4.54,0.06,-0.2,0.886
4.56,0.118,-0.181,0.904
4.58,0.118,-0.181,0.904
4.6,0.118,-0.181,0.904
4.62,0.339,-0.091,0.981
4.64,0.339,-0.091,0.981
4.66,0.339,-0.091,0.981
4.68,0.476,0.029,1.089
4.7,0.476,0.029,1.089
4.72,0.476,0.029,1.089
4.74,0.348,0.171,1.12
4.76,0.348,0.171,1.12
4.78,0.348,0.171,1.12
4.8,0.106,0.256,1.041
4.82,0.106,0.256,1.041
4.84,0.106,0.256,1.041
4.86,0.013,0.274,0.946
4.88,0.013,0.274,0.946
4.9,0.013,0.274,0.946
4.92,0.081,0.172,0.967
4.94,0.081,0.172,0.967
4.96,0.081,0.172,0.967
4.98,0.201,0.007,1.026
5,0.201,0.007,1.026
5.02,0.201,0.007,1.026
5.04,0.281,-0.073,1.042
5.06,0.281,-0.073,1.042
5.08,0.281,-0.073,1.042
5.1,0.266,-0.119,1.023
5.12,0.266,-0.119,1.023
5.14,0.266,-0.119,1.023
5.16,0.175,-0.137,0.997
5.18,0.175,-0.137,0.997
5.2,0.175,-0.137,0.997
5.22,0.128,-0.143,0.971
5.24,0.128,-0.143,0.971
5.26,0.128,-0.143,0.971
5.28,0.183,-0.139,0.951
5.3,0.183,-0.139,0.951
5.32,0.183,-0.139,0.951
5.34,0.186,-0.144,0.935
5.36,0.186,-0.144,0.935
5.38,0.186,-0.144,0.935
5.4,0.146,-0.15,0.927
5.42,0.146,-0.15,0.927
5.44,0.146,-0.15,0.927
5.46,0.151,-0.148,0.908
5.48,0.151,-0.148,0.908
5.5,0.151,-0.148,0.908
5.52,0.159,-0.156,0.844
5.54,0.159,-0.156,0.844
5.56,0.159,-0.156,0.844
5.58,0.227,-0.099,0.81
5.6,0.227,-0.099,0.81
5.62,0.227,-0.099,0.81
5.64,0.344,0.088,0.933
5.66,0.344,0.088,0.933
5.68,0.344,0.088,0.933
5.7,0.324,0.268,1.107
5.72,0.324,0.268,1.107
5.74,0.324,0.268,1.107
5.76,0.176,0.382,1.19
5.78,0.176,0.382,1.19
5.8,0.176,0.382,1.19
5.82,0.054,0.381,1.108
5.84,0.054,0.381,1.108
5.86,0.054,0.381,1.108
5.88,0.111,0.251,1.027
5.9,0.111,0.251,1.027
5.92,0.111,0.251,1.027
5.94,0.265,0.179,1.029
5.96,0.265,0.179,1.029
5.98,0.265,0.179,1.029
6,0.382,0.184,1.076
6.02,0.382,0.184,1.076
6.04,0.382,0.184,1.076
6.06,0.341,0.217,1.128
6.08,0.341,0.217,1.128
6.1,0.341,0.217,1.128
6.12,0.159,0.241,1.103
6.14,0.159,0.241,1.103
6.16,0.159,0.241,1.103
6.18,0.074,0.209,1.004
6.2,0.074,0.209,1.004
6.22,0.074,0.209,1.004
6.24,0.186,0.16,0.938
6.26,0.186,0.16,0.938
6.28,0.186,0.16,0.938
6.3,0.268,0.082,0.936
6.32,0.268,0.082,0.936
6.34,0.268,0.082,0.936
6.36,0.269,-0.042,0.941
6.38,0.269,-0.042,0.941
6.4,0.269,-0.042,0.941
6.42,0.271,-0.151,0.96
6.44,0.271,-0.151,0.96
6.46,0.271,-0.151,0.96
6.48,0.265,-0.301,0.946
6.5,0.265,-0.301,0.946
6.52,0.265,-0.301,0.946
6.54,0.351,-0.348,0.891
6.56,0.351,-0.348,0.891
6.58,0.351,-0.348,0.891
6.6,0.438,-0.324,0.861
6.62,0.438,-0.324,0.861
6.64,0.438,-0.324,0.861
6.66,0.416,-0.313,0.892
6.68,0.416,-0.313,0.892
6.7,0.416,-0.313,0.892
6.72,0.291,-0.257,0.956
6.74,0.291,-0.257,0.956
6.76,0.291,-0.257,0.956
6.78,0.154,-0.122,1.013
6.8,0.154,-0.122,1.013
6.82,0.154,-0.122,1.013
6.84,-0.049,0.008,1.03
6.86,-0.049,0.008,1.03
6.88,-0.049,0.008,1.03
6.9,-0.098,0.063,1.056
6.92,-0.098,0.063,1.056
6.94,-0.098,0.063,1.056
6.96,0.212,0.072,1.043
6.98,0.212,0.072,1.043
7,0.212,0.072,1.043
7.02,0.404,0.031,0.998
7.04,0.404,0.031,0.998
7.06,0.404,0.031,0.998
7.08,0.308,-0.001,0.989
7.1,0.308,-0.001,0.989
7.12,0.308,-0.001,0.989
7.14,0.119,-0.007,0.984
7.16,0.119,-0.007,0.984
7.18,0.119,-0.007,0.984
7.2,0.07,0.003,1.004
7.22,0.07,0.003,1.004
7.24,0.07,0.003,1.004
7.26,0.058,-0.048,1.005
7.28,0.058,-0.048,1.005
7.3,0.058,-0.048,1.005
7.32,0.156,-0.1,0.987
7.34,0.156,-0.1,0.987
7.36,0.156,-0.1,0.987
7.38,0.255,-0.138,0.988
7.4,0.255,-0.138,0.988
7.42,0.255,-0.138,0.988
7.44,0.25,-0.154,0.99
7.46,0.25,-0.154,0.99
7.48,0.25,-0.154,0.99
7.5,0.145,-0.134,0.966
7.52,0.145,-0.134,0.966
7.54,0.145,-0.134,0.966
7.56,0.08,-0.092,0.945
7.58,0.08,-0.092,0.945
7.6,0.08,-0.092,0.945
7.62,0.085,-0.046,0.937
7.64,0.085,-0.046,0.937
7.66,0.085,-0.046,0.937
7.68,0.078,-0.014,0.939
7.7,0.078,-0.014,0.939
7.72,0.078,-0.014,0.939
7.74,-0.017,0.012,0.896
7.76,-0.017,0.012,0.896
7.78,-0.017,0.012,0.896
7.8,0.023,0.075,0.893
7.82,0.023,0.075,0.893
7.84,0.023,0.075,0.893
7.86,0.298,0.192,1.01
7.88,0.298,0.192,1.01
7.9,0.298,0.192,1.01
7.92,0.374,0.277,1.086
7.94,0.374,0.277,1.086
7.96,0.374,0.277,1.086
7.98,0.342,0.286,1.086
8,0.342,0.286,1.086
8.02,0.342,0.286,1.086
8.04,0.274,0.21,1.061
8.06,0.274,0.21,1.061
8.08,0.274,0.21,1.061
8.1,0.26,0.124,1.038
8.12,0.26,0.124,1.038
8.14,0.26,0.124,1.038
8.16,0.309,0.064,1.034
8.18,0.309,0.064,1.034
8.2,0.309,0.064,1.034
8.22,0.396,0.031,1.03
8.24,0.396,0.031,1.03
8.26,0.396,0.031,1.03
8.28,0.434,0.038,1.015
8.3,0.434,0.038,1.015
8.32,0.434,0.038,1.015
8.34,0.393,0.059,1.013
8.36,0.393,0.059,1.013
8.38,0.393,0.059,1.013
8.4,0.339,0.138,1.037
8.42,0.339,0.138,1.037
8.44,0.339,0.138,1.037
8.46,0.328,0.223,1.042
8.48,0.328,0.223,1.042
8.5,0.328,0.223,1.042
8.52,0.27,0.25,1.016
8.54,0.27,0.25,1.016
8.56,0.27,0.25,1.016
8.58,0.217,0.227,0.993
8.6,0.217,0.227,0.993
8.62,0.217,0.227,0.993
8.64,0.185,0.128,0.908
8.66,0.185,0.128,0.908
8.68,0.185,0.128,0.908
8.7,0.269,-0.024,0.845
8.72,0.269,-0.024,0.845
8.74,0.269,-0.024,0.845
8.76,0.373,-0.169,0.899
8.78,0.373,-0.169,0.899
8.8,0.373,-0.169,0.899
8.82,0.471,-0.249,0.954
8.84,0.471,-0.249,0.954
8.86,0.471,-0.249,0.954
8.88,0.494,-0.235,0.961
8.9,0.494,-0.235,0.961
8.92,0.494,-0.235,0.961
8.94,0.445,-0.233,0.934
8.96,0.445,-0.233,0.934
8.98,0.445,-0.233,0.934
9,0.347,-0.276,0.904
9.02,0.347,-0.276,0.904
9.04,0.347,-0.276,0.904
9.06,0.35,-0.29,0.89
9.08,0.35,-0.29,0.89
9.1,0.35,-0.29,0.89
9.12,0.395,-0.255,0.909
9.14,0.395,-0.255,0.909
9.16,0.395,-0.255,0.909
9.18,0.336,-0.166,0.924
9.2,0.336,-0.166,0.924
9.22,0.336,-0.166,0.924
9.24,0.154,-0.062,0.957
9.26,0.154,-0.062,0.957
9.28,0.154,-0.062,0.957
9.3,-0.049,0.034,0.988
9.32,-0.049,0.034,0.988
9.34,-0.049,0.034,0.988
9.36,-0.067,0.109,1.013
9.38,-0.067,0.109,1.013
9.4,-0.067,0.109,1.013
9.42,0.183,0.123,1.038
9.44,0.183,0.123,1.038
9.46,0.183,0.123,1.038
9.48,0.33,0.095,1.005
9.5,0.33,0.095,1.005
9.52,0.33,0.095,1.005
9.54,0.299,0.043,0.977
9.56,0.299,0.043,0.977
9.58,0.299,0.043,0.977
9.6,0.22,-0.045,0.974
9.62,0.22,-0.045,0.974
9.64,0.22,-0.045,0.974
9.66,0.189,-0.095,0.99
9.68,0.189,-0.095,0.99
9.7,0.189,-0.095,0.99
9.72,0.165,-0.123,0.987
9.74,0.165,-0.123,0.987
9.76,0.165,-0.123,0.987
9.78,0.186,-0.169,0.957
9.8,0.186,-0.169,0.957
9.82,0.186,-0.169,0.957
9.84,0.189,-0.178,0.914
9.86,0.189,-0.178,0.914
9.88,0.189,-0.178,0.914
9.9,0.181,-0.157,0.898
9.92,0.181,-0.157,0.898
9.94,0.181,-0.157,0.898
9.96,0.181,-0.159,0.92
